,Тип рынка,Функциональная зона,"Общая площадь,
кв.м","Жилая площадь,
кв.м","Площадь кухни,
кв.м",Год постройки,Тип дома,Класс,Этаж,Этажность,Тип этажа,Количество комнат,Парковка,Материал стен,"Цена предложения,
руб.","Удельная цена, руб./кв.м",Актуальность на дату послед. проверки,Колич.  Просмотр.,Колич.  Просм. в день,"Остановка
м","Парк
м","Центр
км","Станция метро
м","Школа
м","Детский сад
м",Месяц создания,Год создания,Месяц парсинга,Год парсинга,Месяц последней проверки,Год последней проверки
1890,2,1,35.5,17.700000762939453,8.899999618530273,1985,2,2,9,9.0,3.0,1,0,1,4100000,115493,1,50,0.02,328,620,10,2161,107.0,296.0,3,2022,1,2022,9,2022
1891,2,1,57.0,41.400001525878906,5.5,1967,1,2,4,5.0,2.0,3,0,2,5500000,96491,1,48,0.02,287,728,8,1581,218.0,75.0,3,2022,1,2022,9,2022
1892,2,1,31.0,17.299999237060547,6.0,1975,2,2,2,9.0,2.0,1,0,2,2990000,96452,0,5,0.2,570,2923,8,2404,385.0,84.0,3,2022,1,2022,11,2022
1893,2,4,44.400001525878906,28.5,6.0,1964,1,2,4,5.0,2.0,2,0,1,4350000,97973,1,51,0.02,202,1909,7,1447,324.0,1605.0,3,2022,1,2022,9,2022
1894,2,1,53.599998474121094,28.200000762939453,7.699999809265137,1981,2,2,7,9.0,2.0,2,1,1,7500000,139925,0,12,0.08,75,272,5,3731,637.0,117.0,3,2022,1,2022,4,2022
1895,2,1,32.099998474121094,16.600000381469727,9.100000381469727,1947,1,2,2,2.0,3.0,1,0,1,4000000,124611,1,54,0.0,176,1240,10,3449,115.0,280.0,3,2022,3,2022,9,2022
1896,2,2,29.0,13.0,6.0,1990,1,2,5,5.0,3.0,1,0,2,2800000,96552,1,56,0.04,208,1696,13,5923,1526.0,1458.0,3,2022,1,2022,9,2022
1897,2,1,49.0,34.29999923706055,5.800000190734863,1973,1,2,3,5.0,2.0,2,1,1,4650000,94898,0,7,0.57,198,887,15,2161,302.0,212.0,3,2022,3,2022,11,2022
1898,2,1,33.29999923706055,17.100000381469727,7.0,1977,2,2,8,9.0,2.0,1,0,2,4390000,131832,0,24,5.83,121,1043,4,421,297.0,76.0,3,2022,8,2022,8,2022
1899,2,1,43.0,28.0,5.599999904632568,1966,1,2,2,5.0,2.0,2,0,2,3900000,90698,1,51,0.02,76,549,14,1575,224.0,197.0,3,2022,3,2022,9,2022
1900,2,1,74.0,50.900001525878906,8.800000190734863,1986,2,2,2,10.0,2.0,4,1,1,9900000,133784,0,3,0.33,139,774,4,1883,638.0,442.0,3,2022,3,2022,4,2022
1901,2,1,35.0,18.700000762939453,8.0,1980,2,2,6,9.0,2.0,1,0,1,4520000,129143,0,19,7.37,171,728,3,3094,275.0,339.0,3,2022,8,2022,8,2022
1902,2,1,42.20000076293945,31.600000381469727,5.400000095367432,1969,1,2,4,5.0,2.0,2,1,1,3550000,84123,1,51,0.02,151,1019,9,4802,595.0,154.0,3,2022,3,2022,9,2022
1903,2,2,35.79999923706055,18.700000762939453,7.099999904632568,1989,1,2,1,5.0,1.0,1,1,1,3980000,111173,0,32,0.03,296,353,18,5139,971.0,354.0,3,2022,3,2022,5,2022
1904,2,1,37.099998474121094,18.5,9.899999618530273,1979,2,2,7,12.0,2.0,1,1,2,4699000,126658,0,8,17.5,141,268,5,4163,435.0,345.0,3,2022,8,2022,8,2022
1905,2,6,42.0,27.0,6.0,1963,1,2,3,5.0,2.0,2,0,1,4400000,104762,0,18,0.0,49,190,9,1852,213.0,301.0,3,2022,3,2022,4,2022
1906,2,4,31.299999237060547,18.700000762939453,5.599999904632568,1958,1,2,3,5.0,2.0,1,1,1,4200000,134185,0,6,0.0,81,345,4,2563,194.0,1299.0,3,2022,3,2022,4,2022
1907,1,2,50.79999923706055,23.0,9.100000381469727,2024,3,2,2,14.0,2.0,2,1,2,5290000,104134,0,3,0.33,923,1361,7,5653,1069.0,942.0,3,2022,3,2022,3,2022
1908,2,1,44.599998474121094,27.0,7.099999904632568,1970,2,2,3,9.0,2.0,2,0,1,5200000,116592,0,9,15.56,321,320,3,739,90.0,439.0,3,2022,8,2022,8,2022
1909,2,3,200.0,109.5999984741211,27.0,2012,3,2,7,7.0,3.0,4,0,3,61000000,305000,1,41,0.02,132,190,0,1472,209.0,568.0,3,2022,3,2022,9,2022
1910,2,1,34.599998474121094,17.0,8.0,1994,2,2,6,10.0,2.0,1,0,2,5260000,152023,0,15,9.33,118,622,2,1946,293.0,407.0,3,2022,8,2022,8,2022
1911,2,1,50.099998474121094,34.79999923706055,5.800000190734863,1973,1,2,1,5.0,1.0,3,0,2,5500000,109780,0,17,0.0,347,366,10,806,346.0,142.0,3,2022,3,2022,4,2022
1912,2,1,42.599998474121094,28.0,5.099999904632568,1962,1,2,2,5.0,2.0,2,0,2,5000000,117371,0,7,20.0,254,525,8,2506,85.0,127.0,3,2022,8,2022,8,2022
1913,2,1,35.0,18.700000762939453,8.0,1980,2,2,6,9.0,2.0,1,0,1,4300000,122857,0,38,0.03,171,728,3,3094,275.0,339.0,3,2022,3,2022,6,2022
1914,2,7,54.70000076293945,28.5,10.699999809265137,2023,3,2,1,2.0,1.0,2,1,3,4750000,86837,0,29,0.0,360,1932,10,4041,651.2222222222222,607.6296296296297,3,2022,3,2022,6,2022
1915,2,1,43.599998474121094,29.299999237060547,5.800000190734863,1961,1,2,3,5.0,2.0,2,1,1,5700000,130734,1,51,0.02,481,537,7,4833,328.0,61.0,3,2022,3,2022,9,2022
1916,2,1,77.9000015258789,50.0,7.5,1951,1,2,2,5.0,2.0,3,0,1,8220000,105520,0,21,6.67,83,314,13,804,138.0,393.0,3,2022,8,2022,8,2022
1917,2,3,175.0,114.0,15.800000190734863,2003,3,2,2,10.0,2.0,5,1,1,21000000,120000,1,53,0.02,239,467,2,437,257.0,229.0,3,2022,3,2022,9,2022
1918,2,2,29.0,13.0,6.0,1990,1,2,5,5.0,3.0,1,0,2,2600000,89655,0,45,3.11,208,1696,13,5923,1526.0,1458.0,3,2022,8,2022,8,2022
1919,2,1,55.599998474121094,29.200000762939453,8.600000381469727,1992,2,2,10,10.0,3.0,2,1,3,6000000,107914,1,52,0.02,175,756,15,1366,188.0,410.0,3,2022,3,2022,9,2022
1920,2,1,88.5999984741211,48.0,10.399999618530273,1990,2,2,8,12.0,2.0,3,0,2,8700000,98194,0,26,5.38,186,1088,4,903,243.0,212.0,3,2022,8,2022,8,2022
1921,2,3,46.0,18.5,8.100000381469727,2006,3,2,4,10.0,2.0,1,0,1,7500000,163043,0,21,0.05,266,189,2,429,332.0,207.0,3,2022,3,2022,5,2022
1922,2,2,29.0,18.0,5.0,1977,2,2,8,9.0,2.0,1,0,1,3190000,110000,0,47,0.0,100,1275,15,1977,187.0,224.0,3,2022,3,2022,4,2022
1923,2,1,50.099998474121094,34.79999923706055,5.800000190734863,1973,1,2,1,5.0,1.0,3,0,2,5500000,109780,0,43,0.02,347,366,10,806,346.0,142.0,3,2022,3,2022,6,2022
1924,2,1,32.099998474121094,16.600000381469727,9.100000381469727,1947,1,2,2,2.0,3.0,1,0,1,4000000,124611,0,49,0.02,176,1240,10,3449,115.0,280.0,3,2022,3,2022,8,2022
1925,2,1,31.100000381469727,19.5,5.599999904632568,1966,1,2,5,5.0,3.0,1,1,1,3050000,98071,0,4,0.5,292,839,11,4164,88.0,352.0,3,2022,3,2022,3,2022
1926,2,1,63.70000076293945,39.099998474121094,8.699999809265137,2000,1,2,3,5.0,2.0,3,0,1,6800000,106750,0,9,0.11,166,319,4,256,380.0,407.0,3,2022,3,2022,4,2022
1927,2,3,40.79999923706055,16.0,10.899999618530273,2005,3,2,8,8.0,3.0,1,0,1,10000000,245098,1,51,0.02,84,334,2,359,451.0,180.0,3,2022,3,2022,9,2022
1928,1,3,48.79999923706055,27.700000762939453,7.099999904632568,1972,2,2,2,9.0,2.0,2,0,2,6500000,133197,1,58,0.02,250,233,1,1841,647.0,235.0,3,2022,3,2022,9,2022
1929,2,1,26.700000762939453,17.600000381469727,5.0,1961,1,2,5,5.0,3.0,1,1,1,4300000,161049,1,68,0.01,358,126,3,609,228.0,105.0,3,2022,3,2022,9,2022
1930,2,1,74.0,47.20000076293945,10.0,1985,2,2,3,12.0,2.0,4,0,1,13000000,175676,1,61,0.02,417,105,2,2175,261.0,401.0,3,2022,3,2022,9,2022
1931,2,1,74.0,47.20000076293945,10.0,1985,2,2,3,12.0,2.0,4,0,1,13000000,175676,0,58,0.02,417,105,2,2175,261.0,401.0,3,2022,3,2022,8,2022
1932,2,1,61.70000076293945,35.400001525878906,7.099999904632568,1957,1,2,1,5.0,1.0,2,1,1,4900000,79417,0,2,0.5,149,904,9,287,433.0,155.0,3,2022,3,2022,3,2022
1933,2,1,43.0,31.0,6.0,1963,1,2,3,4.0,2.0,3,1,1,5300000,123256,0,30,0.03,335,1067,2,2094,136.0,109.0,3,2022,3,2022,6,2022
1934,2,1,53.70000076293945,32.70000076293945,8.5,1979,2,2,4,9.0,2.0,2,0,1,6800000,126629,0,13,0.08,354,83,7,314,151.0,260.0,3,2022,3,2022,4,2022
1935,1,2,50.79999923706055,23.0,9.100000381469727,2024,3,2,2,14.0,2.0,2,1,2,5290000,104134,0,89,1.08,758,925,6,5259,707.0,630.0,3,2022,6,2022,9,2022
1936,2,1,66.5,42.599998474121094,9.0,1991,2,2,4,9.0,2.0,3,0,2,6350000,95489,0,86,1.12,116,514,15,1194,499.0,228.0,3,2022,6,2022,9,2022
1937,1,8,27.5,7.5,6.5,2024,3,2,6,7.0,2.0,0,1,2,4693950,171000,0,6,0.17,242,663,6,1766,482.27272727272725,1083.2272727272727,3,2022,3,2022,4,2022
1938,2,1,47.5,30.700000762939453,7.5,1938,1,2,2,5.0,2.0,2,0,1,4700000,98947,0,59,0.02,39,263,12,1139,173.0,155.0,3,2022,3,2022,5,2022
1939,2,1,55.70000076293945,32.20000076293945,7.5,1958,1,2,5,5.0,3.0,2,0,2,4350000,78097,0,120,0.8,126,435,13,807,117.0,416.0,3,2022,6,2022,9,2022
1940,1,2,68.0,34.0,17.5,2023,3,2,2,14.0,2.0,3,1,3,7500000,110294,0,8,1.12,1247,1381,7,5547,688.5,662.0,3,2022,4,2022,4,2022
1941,2,1,53.29999923706055,35.20000076293945,5.400000095367432,1959,1,2,4,5.0,2.0,3,0,1,4800000,90056,0,51,1.88,168,241,12,702,292.0,187.0,3,2022,6,2022,7,2022
1942,2,4,41.400001525878906,28.0,6.5,1965,1,2,2,5.0,2.0,2,0,1,5000000,120773,1,58,0.02,114,619,6,375,174.0,277.0,3,2022,3,2022,9,2022
1943,2,1,39.70000076293945,21.600000381469727,9.399999618530273,1971,1,2,5,5.0,3.0,1,0,1,3450000,86902,0,3,0.0,286,458,10,1282,503.0,175.0,3,2022,3,2022,3,2022
1944,2,1,42.5,26.700000762939453,6.599999904632568,1970,2,2,3,9.0,2.0,2,0,1,5200000,122353,0,4,0.25,321,320,3,739,90.0,439.0,3,2022,3,2022,3,2022
1945,2,1,42.5,26.700000762939453,6.599999904632568,1970,2,2,3,9.0,2.0,2,0,1,5200000,122353,0,2,0.5,321,320,3,739,90.0,439.0,3,2022,3,2022,4,2022
1946,2,1,46.599998474121094,34.400001525878906,5.5,1964,1,2,3,5.0,2.0,2,1,2,3990000,85622,0,98,0.98,82,575,14,1430,316.96604215456676,269.557962529274,3,2022,6,2022,9,2022
1947,2,1,46.099998474121094,27.700000762939453,6.099999904632568,1972,2,2,4,9.0,2.0,2,0,1,4600000,99783,0,45,0.02,201,548,12,1784,396.0,175.0,3,2022,3,2022,6,2022
1948,2,1,60.0,42.0,7.0,1989,2,2,7,9.0,2.0,3,1,2,7700000,128333,0,89,1.08,178,592,13,1017,261.0,249.0,3,2022,6,2022,9,2022
1949,2,1,50.0,30.0,6.0,1972,1,2,4,5.0,2.0,2,0,2,3800000,76000,0,5,0.2,212,202,11,1391,250.0,122.0,3,2022,3,2022,4,2022
1950,2,1,46.099998474121094,27.700000762939453,6.099999904632568,1972,2,2,4,9.0,2.0,2,0,2,4600000,99783,0,82,1.17,201,548,12,1784,396.0,175.0,3,2022,6,2022,5,2022
1951,2,1,55.70000076293945,32.20000076293945,7.5,1958,1,2,5,5.0,3.0,2,0,1,4350000,78097,0,73,0.01,126,435,13,807,117.0,416.0,3,2022,3,2022,6,2022
1952,2,1,53.29999923706055,35.20000076293945,5.400000095367432,1959,1,2,4,5.0,2.0,3,0,1,5300000,99437,0,41,0.0,168,241,12,702,292.0,187.0,3,2022,3,2022,6,2022
1953,2,6,50.0,20.0,10.0,1930,1,2,1,5.0,1.0,1,1,1,5849000,116980,0,27,0.04,0,380,14,870,526.0,172.0,3,2022,3,2022,12,2022
1954,2,1,58.900001525878906,40.0,6.900000095367432,1975,2,2,6,9.0,2.0,3,1,1,8500000,144312,1,57,0.02,400,255,3,839,140.0,489.0,3,2022,3,2022,9,2022
1955,1,7,67.5999984741211,36.900001525878906,12.5,2022,3,2,7,8.0,2.0,2,0,2,5025000,74356,0,94,1.02,473,2256,10,6305,841.0,952.0,3,2022,6,2022,9,2022
1956,2,1,31.600000381469727,18.200000762939453,5.699999809265137,1960,1,2,2,5.0,2.0,1,0,1,2960000,93671,0,28,0.0,82,180,14,1173,176.0,414.0,3,2022,3,2022,5,2022
1957,2,7,26.700000762939453,16.700000762939453,4.900000095367432,1966,2,2,1,6.0,1.0,1,1,1,3500000,131086,0,3,0.33,138,264,4,62,427.0,572.0,3,2022,3,2022,3,2022
1958,2,3,68.0,36.20000076293945,12.199999809265137,2009,3,2,4,10.0,2.0,2,1,1,15000000,220588,0,3,0.0,88,217,2,2419,126.0,385.0,3,2022,3,2022,3,2022
1959,2,1,28.0,18.0,6.0,1931,1,2,3,3.0,3.0,1,0,1,2900000,103571,1,61,0.02,233,257,8,1028,205.0,71.0,3,2022,3,2022,9,2022
1960,2,1,31.100000381469727,19.5,5.599999904632568,1966,1,2,5,5.0,3.0,1,0,1,3100000,99678,0,3,0.0,292,839,11,4164,88.0,352.0,3,2022,3,2022,3,2022
1961,2,1,30.5,17.0,5.5,1967,1,2,3,5.0,2.0,1,0,1,3100000,101639,0,18,0.06,151,612,4,449,411.0,101.0,3,2022,3,2022,4,2022
1962,2,1,30.299999237060547,19.100000381469727,5.400000095367432,1966,1,2,3,5.0,2.0,1,0,2,3300000,108911,0,6,0.0,137,651,14,1630,227.0,100.0,3,2022,3,2022,3,2022
1963,2,1,57.0,38.0,7.0,1976,2,2,4,9.0,2.0,3,1,1,5450000,95614,0,13,0.0,91,296,10,685,322.0,125.0,3,2022,3,2022,4,2022
1964,2,1,53.70000076293945,38.0,6.0,1972,1,2,1,5.0,1.0,3,1,1,4750000,88454,0,2,0.0,167,240,5,120,406.0,115.0,3,2022,3,2022,11,2022
1965,2,1,20.600000381469727,11.300000190734863,4.599999904632568,1974,2,2,4,9.0,2.0,1,0,1,2820000,136893,0,3,0.33,449,875,5,483,197.0,255.0,3,2022,3,2022,11,2022
1966,2,1,20.600000381469727,11.300000190734863,4.599999904632568,1974,2,2,4,9.0,2.0,1,0,1,2820000,136893,0,6,0.0,449,875,5,483,197.0,255.0,3,2022,3,2022,5,2022
1967,2,1,37.79999923706055,22.299999237060547,6.0,1974,2,2,3,9.0,2.0,2,1,2,4190000,110847,0,43,0.0,401,426,10,935,386.0,217.0,3,2022,3,2022,6,2022
1968,2,1,44.900001525878906,30.0,8.0,1979,2,2,9,9.0,3.0,2,1,2,5000000,111359,1,45,0.0,182,600,5,1801,358.0,622.0,3,2022,3,2022,9,2022
1969,2,4,36.29999923706055,26.399999618530273,5.300000190734863,1958,1,2,2,2.0,3.0,2,1,1,3200000,88154,1,53,0.0,212,999,9,913,183.0,371.0,3,2022,3,2022,9,2022
1970,2,1,34.20000076293945,18.600000381469727,7.0,1931,1,2,1,4.0,1.0,1,0,1,3550000,103801,0,17,0.12,85,129,13,534,503.0,420.0,3,2022,3,2022,4,2022
1971,2,1,35.400001525878906,14.899999618530273,10.5,1997,2,2,4,18.0,2.0,1,1,3,4500000,127119,0,34,0.06,235,286,11,1412,433.0,305.0,3,2022,3,2022,12,2022
1972,2,1,21.799999237060547,15.600000381469727,3.0,2017,3,2,13,19.0,2.0,0,0,2,3600000,165138,0,7,0.14,266,1357,15,2617,626.0,416.0,3,2022,3,2022,7,2022
1973,2,1,30.100000381469727,16.0,5.0,1972,1,2,1,5.0,1.0,1,0,1,2700000,89701,0,2,0.5,466,2454,10,5976,1025.0,1165.0,3,2022,3,2022,11,2022
1974,2,2,45.0,25.0,6.0,1990,1,2,3,5.0,2.0,2,0,2,4990000,110889,1,77,0.01,208,1696,13,5923,1526.0,1458.0,3,2022,3,2022,9,2022
1975,2,1,22.100000381469727,12.5,5.0,1976,2,2,2,6.0,2.0,1,0,1,2800000,126697,0,11,0.18,222,286,5,120,419.0,125.0,3,2022,3,2022,4,2022
1976,2,1,61.20000076293945,40.20000076293945,7.400000095367432,1979,1,2,5,5.0,3.0,3,1,1,5500000,89869,1,56,0.02,315,670,15,1673,420.0,188.0,3,2022,3,2022,9,2022
1977,2,3,46.0,30.0,6.0,1965,1,2,4,5.0,2.0,2,0,2,6490000,141087,0,32,0.06,297,273,2,874,220.0,93.0,3,2022,3,2022,6,2022
1978,2,1,31.399999618530273,16.299999237060547,5.5,1961,1,2,4,5.0,2.0,1,1,1,3200000,101911,0,41,0.02,87,178,14,538,112.0,195.0,3,2022,3,2022,8,2022
1979,2,1,62.0,50.400001525878906,6.0,1970,1,2,5,5.0,3.0,3,0,1,5127000,82694,0,3,0.67,31,594,5,4315,316.96604215456676,269.557962529274,3,2022,3,2022,3,2022
1980,2,2,58.70000076293945,34.0,12.0,2001,3,2,1,5.0,1.0,2,0,1,7900000,134583,0,3,0.67,232,935,7,6203,621.0,654.0,3,2022,3,2022,4,2022
1981,2,1,66.9000015258789,38.20000076293945,9.399999618530273,1993,2,2,10,10.0,3.0,3,0,2,6200000,92676,0,3,0.33,36,618,7,1672,739.0,115.0,3,2022,3,2022,7,2022
1982,2,1,42.0,26.0,6.0,1974,1,2,2,5.0,2.0,2,0,2,5000000,119048,0,20,0.1,263,923,7,348,173.0,69.0,3,2022,3,2022,5,2022
1983,2,3,91.80000305175781,55.099998474121094,11.399999618530273,2007,3,3,9,10.0,2.0,2,1,1,18000000,196078,0,2,0.5,162,185,2,423,364.0,264.0,3,2022,3,2022,1,2022
1984,2,2,82.0,49.79999923706055,12.0,2010,3,2,2,16.0,2.0,3,0,1,10500000,128049,0,47,0.02,138,264,4,62,427.0,572.0,3,2022,3,2022,8,2022
1985,2,3,91.80000305175781,55.099998474121094,11.399999618530273,2009,3,2,9,10.0,2.0,3,1,1,18000000,196078,1,66,0.2,43,249,2,415,410.0,364.0,3,2022,6,2022,9,2022
1986,2,1,21.100000381469727,11.600000381469727,4.699999809265137,1974,2,2,4,9.0,2.0,1,0,1,2820000,133649,0,4,0.25,449,875,5,483,197.0,255.0,3,2022,3,2022,4,2022
1987,2,1,62.20000076293945,38.599998474121094,9.0,1980,2,2,7,9.0,2.0,3,1,1,6999000,112524,0,2,0.5,164,326,2,1860,211.0,188.0,3,2022,3,2022,3,2022
1988,2,3,45.70000076293945,30.0,5.5,1965,1,2,4,5.0,2.0,2,0,2,6350000,138950,0,33,2.73,297,273,2,874,220.0,93.0,3,2022,6,2022,6,2022
1989,2,4,49.5,27.0,8.199999809265137,1958,1,2,3,5.0,2.0,2,1,1,5800000,117172,0,28,0.04,192,825,4,2067,328.0,144.0,3,2022,3,2022,5,2022
1990,2,1,63.400001525878906,44.5,7.0,1979,2,2,6,9.0,2.0,3,0,2,5300000,83596,1,59,0.03,172,482,8,1113,193.0,115.0,3,2022,3,2022,9,2022
1991,2,1,90.0,50.400001525878906,12.100000381469727,2004,3,2,2,8.0,2.0,3,1,1,11250000,125000,0,3,0.33,300,614,8,6107,264.0,237.0,3,2022,3,2022,3,2022
1992,2,1,32.099998474121094,18.899999618530273,6.599999904632568,1974,2,2,7,9.0,2.0,1,0,1,4050000,126168,0,2,0.0,317,292,7,703,134.0,424.0,3,2022,3,2022,3,2022
1993,1,2,75.19999694824219,40.599998474121094,17.299999237060547,2021,3,2,7,14.0,2.0,3,1,3,9700000,128989,0,14,0.0,1077,1338,7,5659,660.2664233576643,509.9160583941606,3,2022,3,2022,4,2022
1994,2,1,35.599998474121094,21.899999618530273,7.099999904632568,1966,2,2,1,9.0,1.0,2,0,1,4950000,139045,1,50,0.0,81,537,4,3346,280.0,508.0,3,2022,3,2022,9,2022
1995,2,1,25.0,15.699999809265137,4.400000095367432,1963,1,2,3,3.0,3.0,1,1,1,3100000,124000,0,39,0.0,2,435,4,2536,76.0,197.0,3,2022,3,2022,4,2022
1996,1,2,75.30000305175781,40.599998474121094,17.299999237060547,2021,3,2,7,14.0,2.0,3,1,2,9700000,128818,1,52,0.0,1077,1338,7,5659,660.2664233576643,509.9160583941606,3,2022,3,2022,9,2022
1997,2,1,32.400001525878906,16.899999618530273,8.0,1985,2,2,4,9.0,2.0,1,0,2,4000000,123457,0,2,0.0,161,1019,6,5300,361.0,137.0,3,2022,3,2022,3,2022
1998,2,1,61.099998474121094,47.0,6.0,1972,1,2,1,5.0,1.0,4,0,1,6150000,100655,1,50,0.0,198,1203,5,619,322.0,152.0,3,2022,3,2022,9,2022
1999,2,1,42.900001525878906,26.899999618530273,7.0,1987,2,2,5,9.0,2.0,2,0,2,4400000,102564,0,32,0.0,155,2583,10,7206,360.0,1228.0,3,2022,3,2022,5,2022
2000,2,1,31.0,19.5,6.0,1966,1,2,5,5.0,3.0,1,0,2,3300000,106452,0,2,0.0,229,686,14,1729,185.0,57.0,3,2022,3,2022,4,2022
2001,2,1,42.900001525878906,26.899999618530273,7.0,1987,2,2,5,9.0,2.0,2,1,2,4400000,102564,1,47,0.0,155,2583,10,7206,360.0,1228.0,3,2022,3,2022,9,2022
2002,2,1,44.29999923706055,29.5,5.900000095367432,1961,1,2,2,5.0,2.0,2,1,1,4350000,98194,0,67,0.01,87,178,14,538,112.0,195.0,3,2022,3,2022,5,2022
2003,2,1,44.29999923706055,29.5,5.900000095367432,1961,1,2,2,5.0,2.0,2,1,1,4350000,98194,0,30,0.0,87,178,14,538,112.0,195.0,3,2022,3,2022,5,2022
2004,2,1,44.29999923706055,31.0,6.0,1971,1,2,2,5.0,2.0,2,0,1,4900000,110609,0,2,0.0,86,610,5,4146,158.0,205.0,3,2022,3,2022,1,2022
2005,2,1,50.0,30.5,8.100000381469727,1951,1,2,5,5.0,3.0,2,1,1,5200000,104000,1,39,0.0,83,314,13,804,138.0,393.0,3,2022,3,2022,9,2022
2006,2,1,58.0,34.20000076293945,8.800000190734863,1976,2,2,6,9.0,2.0,3,0,2,7000000,120690,1,57,0.0,438,435,11,909,871.0,279.0,3,2022,3,2022,9,2022
2007,2,1,50.0,30.5,8.100000381469727,1951,1,2,5,5.0,3.0,2,1,1,5200000,104000,1,66,0.0,83,314,13,804,138.0,393.0,3,2022,3,2022,9,2022
2008,2,1,20.899999618530273,12.0,5.5,1974,2,2,4,9.0,2.0,1,0,1,2820000,134928,0,2,0.0,449,875,5,483,197.0,255.0,3,2022,3,2022,9,2022
2009,2,1,44.5,30.799999237060547,5.699999809265137,1969,1,2,2,5.0,2.0,2,1,1,4200000,94382,0,2,0.0,101,661,5,3826,343.0,149.0,3,2022,3,2022,3,2022
2010,2,1,44.29999923706055,31.0,6.0,1971,1,2,2,5.0,2.0,2,0,1,4900000,110609,0,2,0.0,86,610,5,4146,158.0,205.0,3,2022,3,2022,1,2022
2011,2,4,58.79999923706055,40.0,6.0,1973,2,2,5,9.0,2.0,3,0,1,5750000,97789,0,24,0.17,246,738,8,214,302.0,216.0,3,2022,3,2022,5,2022
2012,2,1,45.599998474121094,28.100000381469727,6.0,1977,2,2,7,9.0,2.0,2,0,1,4650000,101974,0,35,0.0,526,1159,8,557,160.0,222.0,3,2022,3,2022,4,2022
2013,2,6,44.0,28.0,6.0,1962,1,2,4,5.0,2.0,3,0,1,4400000,100000,0,2,0.0,84,979,7,318,399.0,290.0,3,2022,3,2022,4,2022
2014,2,1,36.900001525878906,17.5,8.600000381469727,1988,2,2,2,14.0,2.0,1,0,1,5100000,138211,0,28,0.0,161,668,5,1670,431.0,569.0,3,2022,3,2022,5,2022
2015,2,1,44.5,30.799999237060547,5.699999809265137,1969,1,2,2,5.0,2.0,2,1,1,4200000,94382,0,2,0.0,101,661,5,3826,343.0,149.0,3,2022,3,2022,3,2022
2016,2,1,43.0,27.0,7.0,1993,2,2,3,9.0,2.0,2,0,2,4350000,101163,0,35,0.0,42,2810,10,6970,601.0,1286.0,3,2022,3,2022,5,2022
2017,2,1,63.79999923706055,37.5,9.100000381469727,1983,2,2,1,9.0,1.0,3,0,2,8700000,136364,0,2,0.0,148,1205,5,5134,318.0,86.0,3,2022,3,2022,9,2022
2018,2,1,58.599998474121094,42.900001525878906,5.800000190734863,1971,1,2,1,5.0,1.0,4,0,2,4000000,68259,0,2,0.0,458,833,14,2086,226.0,282.0,3,2022,3,2022,9,2022
2019,2,7,34.099998474121094,23.0,6.0,1958,1,2,3,3.0,3.0,2,1,1,3400000,99707,0,29,0.0,91,135,8,493,285.0,435.0,3,2022,3,2022,5,2022
2020,2,1,41.099998474121094,19.299999237060547,10.399999618530273,2003,3,2,7,10.0,2.0,1,0,1,6400000,155718,0,2,0.0,227,752,5,5132,78.0,188.0,3,2022,3,2022,3,2022
2021,2,2,60.0,43.400001525878906,6.900000095367432,1978,2,2,3,9.0,2.0,3,0,2,6050000,100833,1,49,0.0,503,1086,11,4715,185.0,130.0,3,2022,3,2022,9,2022
2022,2,4,43.79999923706055,31.200000762939453,5.599999904632568,1968,1,2,2,5.0,2.0,2,1,1,4900000,111872,0,2,0.0,112,603,5,3531,742.0,515.0,3,2022,3,2022,3,2022
2023,2,1,42.0,28.0,5.199999809265137,1964,1,2,2,5.0,2.0,3,0,1,4850000,115476,1,58,0.0,63,457,6,4127,309.0,395.0,3,2022,3,2022,9,2022
2024,2,1,111.19999694824219,62.0,16.0,2004,3,2,5,7.0,2.0,3,1,1,21840000,196403,1,50,0.62,214,387,2,1878,166.0,281.0,3,2022,4,2022,9,2022
2025,2,1,33.70000076293945,17.299999237060547,6.0,1970,1,2,5,5.0,3.0,1,0,2,3700000,109792,1,49,0.0,283,949,8,1851,139.0,332.0,3,2022,3,2022,9,2022
2026,2,1,34.20000076293945,18.100000381469727,7.699999809265137,1931,1,2,1,4.0,1.0,1,0,1,3160000,92398,0,2,0.0,85,129,13,534,503.0,420.0,3,2022,3,2022,11,2022
2027,2,1,108.0,62.0,16.0,2004,3,2,5,7.0,2.0,3,1,1,16990000,157315,0,2,0.0,214,387,2,1878,166.0,281.0,3,2022,3,2022,4,2022
2028,2,1,46.099998474121094,30.399999618530273,6.199999809265137,1938,1,2,2,5.0,2.0,2,0,1,4700000,101952,0,2,0.0,39,263,12,1139,173.0,155.0,3,2022,3,2022,9,2022
2029,2,1,45.0,30.600000381469727,6.0,1969,1,2,2,5.0,2.0,2,0,1,3800000,84444,0,2,0.0,91,336,11,4697,243.0,200.0,3,2022,3,2022,4,2022
2030,2,1,43.0,28.0,6.0,1965,1,2,5,5.0,3.0,2,0,2,3700000,86047,1,58,0.0,140,680,14,1904,217.0,91.0,3,2022,3,2022,9,2022
2031,2,1,20.899999618530273,11.0,5.0,1983,2,2,1,9.0,1.0,1,1,1,2750000,131579,1,46,0.0,520,679,11,2203,155.0,196.0,3,2022,3,2022,9,2022
